"","Tranche2CDSValue_0.0005","Tranche2CDSValue_0.0008","Tranche2CDSValue_0.0012","Tranche2CDSValue_0.0016","Tranche2CDSValue_0.0028","Date"
"856",4234494.93544598,2859263.37999684,1025621.30606465,-808020.767867535,-6308946.98966409,2008-06-23
"857",4225525.08455426,2847154.5594059,1009327.19254142,-828500.174323066,-6341982.27491651,2008-06-24
"858",4196003.67730167,2766750.86003402,861080.437010495,-1044589.98601304,-6761601.25508363,2008-06-25
"859",4217510.67677087,2793743.45911806,895387.168914321,-1002969.12128942,-6698037.99190065,2008-06-26
"860",4281843.10019269,2860032.99202403,964286.181132482,-931460.629759068,-6618701.06243372,2008-06-27
"861",4337132.84047605,2908887.08831684,1004559.41877122,-899768.250774398,-6612751.25941125,2008-06-30
"862",4382284.31761001,2950477.44239581,1041401.60877689,-867674.224842038,-6594901.72569881,2008-07-02
"863",4483760.83105929,3099392.6462744,1253568.39989454,-592255.846485326,-6129728.58562491,2008-07-03
"864",4473824.52691811,3088738.03771296,1241956.0521061,-604825.933500768,-6145171.89032136,2008-07-04
"865",4484002.00104928,3098512.65309255,1251193.52248357,-596125.608125404,-6138082.99995234,2008-07-07
"866",4500980.88575728,3119996.01215411,1278682.84734989,-562630.317454331,-6086569.811867,2008-07-08
"867",4507384.82333552,3131970.15474934,1298083.92996777,-535802.294813795,-6037460.96915849,2008-07-09
"868",4519236.93348073,3144077.71564994,1310532.09187556,-523013.531898822,-6023650.40322197,2008-07-10
"869",4592519.58431907,3217089.56441682,1383182.87121381,-450723.821989194,-5952443.90159821,2008-07-11
"870",4567412.45122172,3188670.18323169,1350347.15924497,-487975.864741747,-6002944.9367019,2008-07-14
"871",4547159.66591009,3169668.24647476,1333013.02056098,-503642.205352789,-6013607.88309411,2008-07-15
"872",4575780.1007952,3200965.7075813,1367879.84996276,-465206.007655781,-5964463.58051139,2008-07-16
"873",4596070.95488649,3224651.07445443,1396091.23387835,-432468.606697725,-5918148.12842596,2008-07-17
"874",4629343.27783709,3256228.78256961,1425409.45554632,-405409.871476986,-5897867.85254689,2008-07-18
"875",4633442.18623887,3266256.93844739,1443343.27472543,-379570.388996542,-5848311.38016245,2008-07-21
"876",4697197.46318135,3329522.90911967,1505956.83703744,-317609.235044788,-5788307.45129148,2008-07-22
"877",4710950.03407066,3343435.28795535,1520082.29313494,-303270.70168548,-5773329.68614673,2008-07-23
"878",4726732.30936086,3359217.56324555,1535864.56842513,-287488.426395283,-5757547.41085653,2008-07-24
"879",4749443.06054374,3382572.62917689,1560078.72068776,-262415.18780137,-5729896.91326876,2008-07-25
"880",4841023.24853543,3469145.24808635,1639974.58082091,-189196.086444526,-5676708.08824084,2008-07-28
"881",4859111.94021301,3486958.84614838,1657421.38739555,-172116.071357278,-5660728.44761577,2008-07-29
"882",4891396.8332282,3518038.9303596,1686895.05986814,-144248.810623315,-5637680.42209769,2008-07-30
"883",4930129.27594612,3552948.47001216,1716707.39543355,-119533.679145061,-5628256.90288089,2008-07-31
"884",4900491.90065175,3524293.45984555,1689362.2054373,-145569.048970964,-5650362.81219574,2008-08-01
"885",4907911.50554233,3538201.89812092,1711922.42155904,-114357.055002849,-5593195.4846885,2008-08-05
"886",4894435.64920009,3524566.85292821,1698075.12456571,-128416.603796799,-5607891.78888432,2008-08-06
"887",4897151.1400878,3527687.90141407,1701736.91651577,-124214.068382531,-5602067.02307743,2008-08-07
"888",4861459.24238355,3491816.02144249,1665625.06018775,-160565.901066999,-5639138.78483123,2008-08-08
"889",4847318.96210399,3478759.23630856,1654012.93524799,-170733.365812579,-5644972.26899428,2008-08-11
"890",4802016.51087722,3430445.77282598,1601684.78875767,-227076.195310649,-5713359.14751559,2008-08-12
"891",4810373.68108929,3437822.93835196,1607755.28136885,-222312.375614256,-5712515.34656358,2008-08-13
"892",4821261.12583883,3449253.43558636,1619909.84858306,-209433.738420235,-5697464.49943012,2008-08-14
"893",4872278.50438219,3501525.85783167,1673855.66243097,-153814.532969729,-5636825.11917182,2008-08-15
"894",4897627.74142807,3524706.42925461,1694144.67969,-136417.069874604,-5628102.31856843,2008-08-18
"895",4893533.88046892,3522075.73034323,1693464.86350897,-135146.003325282,-5620978.60382805,2008-08-19
"896",4868483.45797065,3499083.81094462,1673217.61490991,-152648.581124795,-5630247.16922891,2008-08-20
"897",4906853.45573429,3533813.02801609,1703092.45772516,-127628.112565768,-5619789.82343856,2008-08-21
"898",4867492.4636693,3493605.02998214,1661755.11839925,-170094.793183635,-5665644.52793229,2008-08-22
"899",4880499.31143466,3508191.47388204,1678447.69047856,-151296.092924925,-5640527.44313538,2008-08-25
"900",4858572.77261107,3470712.62049983,1620232.41768485,-230247.785130132,-5781688.39357508,2008-08-26
"901",4884118.74057366,3496810.45356206,1647066.07087994,-202678.311802191,-5751911.45984857,2008-08-27
"902",4861638.88397037,3478174.68438938,1633555.75161473,-211063.181159918,-5744919.97948386,2008-08-28
"903",4932368.96759936,3548727.7153711,1703872.71240011,-140982.290570897,-5675547.2994839,2008-08-29
"904",4978038.51201634,3594739.8800224,1750341.70403048,-94056.4719614407,-5627250.9999372,2008-09-02
"905",5039286.12099818,3673061.20007619,1851427.9721802,29794.7442842029,-5435104.93940377,2008-09-03
"906",5090869.95826087,3724618.58364416,1902950.0841552,81281.5846662497,-5383723.91380061,2008-09-04
"907",5161532.89581971,3793890.97580153,1970368.41577728,146845.855753031,-5323721.82431971,2008-09-05
"908",5158749.45489401,3794604.81095402,1975745.28570071,156885.760447399,-5299692.81531254,2008-09-08
"909",5151126.1793564,3786083.05940027,1966025.56612544,145968.0728506,-5314204.4069739,2008-09-09
"910",5216279.35652852,3849471.50849577,2027061.04445211,204650.580408445,-5262580.81172255,2008-09-10
"911",5216317.8757067,3849510.02767396,2027099.56363029,204689.099586626,-5262542.29254437,2008-09-11
"912",5158630.81563822,3792824.06663929,1971748.40130739,150672.735975492,-5312554.26002021,2008-09-12
"913",5192755.92305651,3819624.99851059,1988783.7657827,157942.533054807,-5334581.16512887,2008-09-15
"914",5221713.02657934,3849345.20875821,2019521.45166336,189697.694568519,-5299773.57671601,2008-09-16
"915",5203748.07090762,3833144.98116311,2005674.19483709,178203.408511079,-5304208.95046697,2008-09-17
"916",5325310.42768646,3952325.01387597,2121677.79546198,291030.577047984,-5200911.07819399,2008-09-18
"917",5409686.97377113,4035931.75656922,2204258.13363334,372584.510697455,-5122436.35811019,2008-09-19
"918",5491771.1208943,4121740.00052747,2295031.84003836,468323.679549251,-5011800.80191808,2008-09-22
"919",5546154.30573165,4176041.6145907,2349224.69306944,522407.771548176,-4958042.99301561,2008-09-23
"920",5639942.84628598,4254262.05588777,2406687.66869016,559113.281492553,-4983609.88010028,2008-09-24
"921",5576961.37552769,4193662.90919547,2349264.95408583,504866.998976199,-5028326.8663527,2008-09-25
"922",5664667.37716762,4281418.35460888,2437086.32453056,592754.294452239,-4940241.79578272,2008-09-26
"923",5642748.54614486,4263294.88078958,2424023.32698253,584751.773175482,-4933062.88824566,2008-09-29
"924",5739959.98511345,4359600.68495215,2519121.61807042,678642.551188689,-4842794.6494565,2008-09-30
"925",5813632.0293799,4421478.64289944,2565274.12759215,709069.612284872,-4859543.93363697,2008-10-01
"926",5881268.98730936,4484861.68010025,2622985.27048811,761108.860875959,-4824520.36796048,2008-10-02
"927",5855912.62404689,4458606.79127706,2595532.34758396,732457.903890859,-4856765.42718845,2008-10-03
"928",5964723.16689429,4559491.47660001,2685849.22287431,812206.969148615,-4808719.79202848,2008-10-06
"929",5918808.26132698,4512947.20932495,2638465.80665557,763984.403986188,-4859459.80402195,2008-10-07
"930",5861509.96257162,4480936.24882969,2640171.29717377,799406.345517861,-4722888.50944987,2008-10-08
"931",5885476.92121868,4505738.59564023,2666087.49486896,826436.394097696,-4692516.9082161,2008-10-09
"932",5869802.87448046,4489726.41726447,2649624.47430982,809522.531355168,-4710783.29750878,2008-10-10
"933",5851371.28647665,4476673.93303083,2643744.1284364,810814.323841973,-4687975.08994131,2008-10-14
"934",5889739.57302829,4512915.08021816,2677149.08980467,841383.099391169,-4665914.87184932,2008-10-15
"935",5922250.28407235,4545495.49151169,2709822.43476415,874149.378016608,-4632869.79222602,2008-10-16
"936",5924252.79915353,4546857.28602748,2710329.93519275,873802.584358016,-4635779.46814619,2008-10-17
"937",5965202.12120394,4587651.71651468,2750917.84359568,914183.97067667,-4596017.64808035,2008-10-20
"938",5895292.88202247,4518317.2989489,2682349.85485081,846382.410752722,-4661519.92154155,2008-10-21
"939",5871894.60366976,4497046.1599605,2663914.90168148,830783.643402461,-4668610.1314346,2008-10-22
"940",5852593.43254496,4476519.85005573,2641755.07340342,806990.296751117,-4697304.03320581,2008-10-23
"941",5846850.74830418,4472864.48680692,2640882.80481057,808901.122814216,-4687043.92317484,2008-10-24
"942",5868931.81599882,4493572.36953075,2659759.77423998,825947.178949216,-4675490.60692308,2008-10-27
"943",5885201.57664383,4509301.78787747,2674768.73618899,840235.684500504,-4663363.47056494,2008-10-28
"944",5900016.12210918,4524116.33334282,2689583.28165434,855050.229965855,-4648548.92509959,2008-10-29
"945",5957006.83739622,4579581.62854437,2743014.68340857,906447.738272769,-4603253.09713464,2008-10-30
"946",6000536.04008401,4622696.18487165,2785576.37792185,948456.570972039,-4562902.84987738,2008-10-31
"947",6045597.95246247,4666307.34056438,2827253.19136692,988199.042169453,-4528963.40542293,2008-11-03
"948",6049371.24015614,4670594.12734547,2832224.64359793,993855.159850375,-4521253.29139227,2008-11-04
"949",6019116.53079413,4640312.57477261,2801907.30007726,963502.0253819,-4551713.79870416,2008-11-05
"950",5980897.82261756,4603808.35833532,2767689.07262567,931569.786916017,-4576788.07021293,2008-11-06
"951",5943697.89506139,4566670.91243462,2730634.93559892,894598.958763225,-4613508.97174386,2008-11-07
"952",5898503.24988913,4524776.33462178,2693140.44759865,861504.560575521,-4633403.10049387,2008-11-10
"953",5939685.09563894,4565842.73359255,2734052.91753071,902263.101468867,-4593106.34671666,2008-11-12
"954",6014012.02731232,4639582.81080584,2807010.52213054,974438.233455235,-4523278.63257067,2008-11-13
"955",6022734.9417981,4648643.9387831,2816522.60142977,984401.264076431,-4511962.74798357,2008-11-14
"956",5992302.96893538,4592128.83671033,2725229.99374361,858331.150776883,-4742365.37812329,2008-11-17
"957",6017016.35760292,4616590.71632355,2749356.52795106,882122.339578565,-4719580.22553892,2008-11-18
"958",6011075.6474148,4609766.38753453,2741354.04102751,872941.694520481,-4732295.3450006,2008-11-19
"959",5997731.25243821,4596370.64279268,2727889.82993198,859409.017071273,-4746033.42151084,2008-11-20
"960",5985310.32172774,4583965.021329,2715504.62079734,847044.220265682,-4758336.98132929,2008-11-21
"961",6013376.080968,4638439.23127348,2805190.09834746,971940.965421435,-4527806.43335663,2008-11-24
"962",5993339.23411582,4618009.48837097,2784236.4940445,950463.499718029,-4550855.48326138,2008-11-25
"963",5975316.0399448,4598032.98171832,2761655.57074969,925278.159781058,-4583854.07312484,2008-11-26
"964",5926040.49211781,4546670.95669483,2707511.57613085,868352.195566863,-4649125.94612508,2008-11-27
"965",5950342.3542695,4568842.0826631,2726841.72052125,884841.358379394,-4641159.72804617,2008-11-28
"966",6054125.65252034,4664234.19325371,2811045.5808982,957856.96854269,-4601708.86852383,2008-12-01
"967",6110445.04125228,4714041.2462767,2852169.5196426,990297.793008501,-4595317.3868938,2008-12-02
"968",6132859.82703358,4737292.17872136,2876535.31430506,1015778.44988875,-4566492.14336015,2008-12-03
"969",6216277.771432,4821433.72912361,2961641.67271243,1101849.61630125,-4477526.5529323,2008-12-04
"970",6218923.02754319,4824897.56210551,2966196.94152193,1107496.32093836,-4468605.54081236,2008-12-05
"971",6147842.22337465,4760206.87017918,2910026.39925189,1059845.92832461,-4490695.48445726,2008-12-08
"972",6131585.44839881,4748116.31050485,2903490.79331289,1058865.27612093,-4475011.27545494,2008-12-09
"973",6204052.56213197,4809516.92145329,2950136.06721504,1090755.21297679,-4487387.34973795,2008-12-10
"974",6219028.38411125,4824068.66975512,2964122.38394694,1104176.09813877,-4475662.75928576,2008-12-11
"975",6237386.86221718,4842427.14786105,2982480.86205287,1122534.57624469,-4457304.28117984,2008-12-12
"976",6327820.06462733,4921364.14053967,3046089.57508945,1170815.00963923,-4455008.68671143,2008-12-15
"977",6278598.27636889,4873131.8023753,2999176.5037172,1125221.20505908,-4496644.69091525,2008-12-16
"978",6241909.42667825,4844912.35393284,2982249.59027231,1119586.82661177,-4468401.46436985,2008-12-17
"979",6235589.3284264,4826478.47130334,2947663.99513926,1068849.51897519,-4567593.90951703,2008-12-18
"980",6255256.52062337,4845010.58878077,2964682.67965731,1084354.77053384,-4556628.95683655,2008-12-19
"981",6172865.22231126,4772135.89199765,2904496.78491283,1036857.67782802,-4566059.64342642,2008-12-22
"982",6196172.76930337,4794209.77010992,2924925.77118531,1055641.7722607,-4552210.22451312,2008-12-23
"983",6176340.07556466,4777089.33368792,2911421.67785228,1045754.02201663,-4551248.94549032,2008-12-24
"984",6126444.47723597,4738562.7622455,2888053.80892488,1037544.85560425,-4513982.00435762,2008-12-29
"985",6075977.45696465,4688230.43776231,2837901.07882586,987571.719889409,-4563416.35691994,2008-12-30
"986",6088434.57963359,4699536.01099833,2847671.25281798,995806.49463763,-4559787.77990342,2008-12-31
"987",6092440.4185862,4703364.71686389,2851263.78123414,999162.845604389,-4557139.96128486,2009-01-02
"988",6075194.75285927,4684580.79642479,2830428.85451214,976276.912599496,-4586178.91313844,2009-01-05
"989",6066456.47273773,4674985.51468913,2819690.90395765,964396.293226171,-4601487.53896826,2009-01-06
"990",6084132.34182754,4688645.01658787,2827995.24960164,967345.482615415,-4614603.81834326,2009-01-07
"991",6086837.91219603,4690794.41660498,2829403.08915026,968011.761695529,-4616162.22066865,2009-01-08
"992",6100360.09606077,4701950.76422348,2837404.98844042,972859.212657355,-4620778.11469183,2009-01-09
"993",6082514.81446612,4683101.43002844,2817216.91744487,951332.404861299,-4646321.13288941,2009-01-12
"994",6131911.3933136,4722705.91280214,2843765.27212021,964824.63143827,-4671997.29060754,2009-01-13
"995",6116871.51332792,4706049.9722871,2824954.58423268,943859.196178262,-4699426.967985,2009-01-14
"996",6118368.05516261,4708075.98272918,2827686.55281794,947297.122906704,-4693871.16682701,2009-01-15
"997",6070135.61625251,4659472.8154362,2778589.08101446,897705.346592725,-4744945.85667249,2009-01-16
"998",6014180.91316753,4604691.74190931,2725372.84689834,846053.95188737,-4791902.73314553,2009-01-19
"999",5967652.77113474,4566160.63965594,2697504.46435088,828848.28904581,-4777120.23686938,2009-01-20
"1000",5943530.06608091,4544855.93653383,2679957.09713773,815058.257741633,-4779638.26044666,2009-01-21
"1001",5871420.99256937,4474536.04464728,2612022.78075117,749509.516855045,-4838030.27483331,2009-01-22
"1002",5864123.18909881,4469906.91901717,2610951.89224165,751996.865466119,-4824868.21486046,2009-01-23
"1003",5855534.38027675,4461318.11019511,2602363.08341958,743408.056644057,-4833457.02368252,2009-01-26
"1004",5789438.29017554,4397273.24131772,2541053.17617395,684833.111030178,-4883827.08440113,2009-01-27
"1005",5729942.49071349,4340223.5688213,2487265.00629838,634306.443775458,-4924569.2437933,2009-01-28
"1006",5709322.29263064,4319351.17570763,2466056.35314361,612761.530579596,-4947122.93711246,2009-01-29
"1007",5703888.06961358,4313404.57222175,2459426.57569932,605448.579176877,-4956485.41039044,2009-01-30
"1008",5742421.6192017,4351938.12180987,2497960.12528743,643982.12876499,-4917951.86080233,2009-02-02
"1009",5721851.77928588,4331769.27199306,2478325.92893596,624882.585878871,-4935447.44329241,2009-02-03
"1010",5714097.44278841,4324014.93549559,2470571.5924385,617128.24938141,-4943201.77978987,2009-02-04
"1011",5722225.52547752,4331475.37929665,2477141.85105549,622808.322814329,-4940192.26190916,2009-02-05
"1012",5677017.16947201,4285298.76389269,2429674.22312027,574049.682347837,-4992823.93996944,2009-02-06
"1013",5663139.87274327,4264328.16870494,2399245.89665383,534163.624602727,-5061083.1915506,2009-02-09
"1014",5654493.59461027,4255640.68413915,2390503.47017767,525366.256216185,-5070045.38566826,2009-02-10
"1015",5670563.33991506,4270681.83607798,2404173.1642952,537664.492512417,-5061861.52283592,2009-02-11
"1016",5659948.01599152,4260986.34607331,2395704.1195157,530421.892958092,-5065424.78671474,2009-02-12
